Country,Date,new_case_weekly,new_death_weekly,new_test_weekly,positive_rate_weekly,new_vaccine_weekly
Germany,2022-01-09,439589.0,1672.0,20.704,0.03257142857142857,4493700.0
Germany,2022-01-16,682534.0,1092.0,26.885,0.03485714285714286,3553597.0
Germany,2022-01-23,1022238.0,1002.0,30.294000000000004,0.04585714285714286,2619229.0
Germany,2022-01-30,1271172.0,1010.0,30.842999999999996,0.05771428571428572,1754502.0
Germany,2022-02-06,1330084.0,1201.0,30.559,0.06342857142857143,1348846.0
Germany,2022-02-13,1225593.0,1325.0,28.076999999999998,0.06285714285714286,962687.0
Germany,2022-02-20,1129751.0,1419.0,25.008000000000003,0.06485714285714286,794876.0
Germany,2022-02-27,1099255.0,1430.0,23.149,0.064,611835.0
Germany,2022-03-06,1320644.0,1470.0,24.496000000000002,0.07242857142857143,521178.0
Germany,2022-03-13,1553481.0,1346.0,28.297,0.07557142857142858,427369.0
Germany,2022-03-20,1596829.0,1521.0,28.7,0.07928571428571429,344859.0
Germany,2022-03-27,1408497.0,1612.0,25.711,0.07871428571428572,289884.0
Germany,2022-04-03,1093702.0,1728.0,3.309,0.07414285714285715,241861.0
Germany,2022-04-10,692114.0,1185.0,0.0,0.0,89868.0
China HongKong,2020-01-26,8.0,0.0,0.0,0.0,0.0
China HongKong,2020-02-02,13.0,1.0,0.246,0.0,0.0
China HongKong,2020-02-09,30.0,0.0,0.861,0.0,0.0
China HongKong,2020-02-16,13.0,1.0,0.861,0.0,0.0
China HongKong,2020-02-23,26.0,0.0,0.861,0.0004285714285714286,0.0
China HongKong,2020-03-01,13.0,0.0,1.498,0.0,0.0
China HongKong,2020-03-08,32.0,2.0,1.974,0.0,0.0
China HongKong,2020-03-15,133.0,0.0,1.974,0.0,0.0
China HongKong,2020-03-22,253.0,0.0,1.974,0.0,0.0
China HongKong,2020-03-29,327.0,0.0,1.9889999999999997,0.0012714285714285714,0.0
China HongKong,2020-04-05,147.0,0.0,2.046,0.0,0.0
China HongKong,2020-04-12,23.0,0.0,2.0509999999999997,0.0,0.0
China HongKong,2020-04-19,14.0,0.0,2.0509999999999997,0.0,0.0
China HongKong,2020-04-26,2.0,0.0,2.0629999999999997,0.0007714285714285715,0.0
China HongKong,2020-05-03,5.0,0.0,2.207,0.0,0.0
China HongKong,2020-05-10,8.0,0.0,2.247,0.0,0.0
China HongKong,2020-05-17,13.0,0.0,2.247,0.0,0.0
China HongKong,2020-05-24,17.0,0.0,2.247,0.0,0.0
China HongKong,2020-05-31,23.0,0.0,2.732,8.571428571428571e-05,0.0
China HongKong,2020-06-07,4.0,0.0,3.3810000000000002,0.0,0.0
China HongKong,2020-06-14,19.0,0.0,3.3810000000000002,0.0,0.0
China HongKong,2020-06-21,69.0,3.0,3.3810000000000002,0.0,0.0
China HongKong,2020-06-28,61.0,0.0,5.021,0.00015714285714285716,0.0
China HongKong,2020-07-05,173.0,0.0,10.93,0.0,0.0
China HongKong,2020-07-12,346.0,5.0,11.424,0.0,0.0
China HongKong,2020-07-19,728.0,6.0,11.424,0.0,0.0
China HongKong,2020-07-26,891.0,13.0,11.611,0.0007714285714285715,0.0
China HongKong,2020-08-02,611.0,16.0,17.786,0.0,0.0
China HongKong,2020-08-09,399.0,21.0,20.594,0.0,0.0
China HongKong,2020-08-16,251.0,8.0,20.594,0.0,0.0
China HongKong,2020-08-23,129.0,10.0,20.594,0.0,0.0
China HongKong,2020-08-30,71.0,8.0,48.018,0.0003142857142857143,0.0
China HongKong,2020-09-06,81.0,6.0,108.35199999999999,0.0,0.0
China HongKong,2020-09-13,71.0,3.0,90.756,1.4285714285714287e-05,0.0
China HongKong,2020-09-20,50.0,2.0,20.828000000000003,0.0,0.0
China HongKong,2020-09-27,49.0,0.0,13.264,7.142857142857143e-05,0.0
China HongKong,2020-10-04,67.0,0.0,2.555,0.0,0.0
China HongKong,2020-10-11,62.0,0.0,0.8190000000000001,0.0,0.0
China HongKong,2020-10-18,52.0,0.0,7.715,0.0014428571428571429,0.0
China HongKong,2020-10-25,34.0,0.0,22.885,2.8571428571428574e-05,0.0
China HongKong,2020-11-01,41.0,2.0,21.62,0.0,0.0
China HongKong,2020-11-08,80.0,1.0,20.328,0.0,0.0
China HongKong,2020-11-15,116.0,0.0,20.328,0.0,0.0
China HongKong,2020-11-22,563.0,1.0,20.328,0.0,0.0
China HongKong,2020-11-29,679.0,3.0,26.813,0.0002142857142857143,0.0
China HongKong,2020-12-06,644.0,3.0,41.083999999999996,0.0,0.0
China HongKong,2020-12-13,632.0,14.0,41.516999999999996,0.0,0.0
China HongKong,2020-12-20,462.0,7.0,41.516999999999996,0.0,0.0
China HongKong,2020-12-27,383.0,14.0,41.358000000000004,0.00025714285714285715,0.0
China HongKong,2021-01-03,288.0,7.0,39.458999999999996,0.0,0.0
China HongKong,2021-01-10,291.0,5.0,38.934,0.0,0.0
China HongKong,2021-01-17,507.0,6.0,38.934,0.0,0.0
China HongKong,2021-01-24,390.0,10.0,38.934,0.0,0.0
China HongKong,2021-01-31,209.0,8.0,51.136,0.00017142857142857143,0.0
China HongKong,2021-02-07,159.0,7.0,67.41000000000001,0.0,0.0
China HongKong,2021-02-14,81.0,4.0,67.41000000000001,0.0,0.0
China HongKong,2021-02-21,135.0,1.0,67.41000000000001,0.0,7572.0
China HongKong,2021-02-28,91.0,4.0,74.096,4.2857142857142856e-05,70345.0
China HongKong,2021-03-07,183.0,1.0,83.01299999999999,0.0,93078.0
China HongKong,2021-03-14,114.0,0.0,83.01299999999999,0.0,153509.0
China HongKong,2021-03-21,74.0,2.0,83.01299999999999,0.0,118659.0
China HongKong,2021-03-28,56.0,0.0,81.921,2.8571428571428574e-05,94711.0
China HongKong,2021-04-04,67.0,2.0,75.18700000000001,0.0,247566.0
China HongKong,2021-04-11,85.0,2.0,74.095,0.0,265724.0
China HongKong,2021-04-18,77.0,0.0,74.095,0.0,195801.0
China HongKong,2021-04-25,52.0,1.0,74.82000000000001,1.4285714285714287e-05,201353.0
China HongKong,2021-05-02,24.0,0.0,98.727,0.0,250036.0
China HongKong,2021-05-09,15.0,0.0,109.59200000000001,0.0,221800.0
China HongKong,2021-05-16,9.0,0.0,109.59200000000001,0.0,191570.0
China HongKong,2021-05-23,7.0,0.0,109.59200000000001,0.0,211035.0
China HongKong,2021-05-30,14.0,0.0,95.97500000000001,0.0,269395.0
China HongKong,2021-06-06,26.0,0.0,66.015,0.0,293644.0
China HongKong,2021-06-13,8.0,0.0,65.107,0.0,290815.0
China HongKong,2021-06-20,26.0,1.0,65.107,0.0,328567.0
China HongKong,2021-06-27,28.0,0.0,64.61500000000001,0.0,397574.0
China HongKong,2021-07-04,11.0,1.0,61.57599999999999,0.0,432866.0
China HongKong,2021-07-11,6.0,0.0,61.082,0.0,429703.0
China HongKong,2021-07-18,19.0,0.0,61.082,0.0,442577.0
China HongKong,2021-07-25,9.0,0.0,61.082,0.0,449235.0
China HongKong,2021-08-01,27.0,0.0,58.571000000000005,0.0,461525.0
China HongKong,2021-08-08,21.0,0.0,56.686,0.0,454985.0
China HongKong,2021-08-15,20.0,0.0,56.686,0.0,424228.0
China HongKong,2021-08-22,48.0,0.0,56.686,0.0,408151.0
China HongKong,2021-08-29,14.0,0.0,55.74,1.4285714285714287e-05,387085.0
China HongKong,2021-09-05,29.0,0.0,52.342,0.0,316606.0
China HongKong,2021-09-12,15.0,1.0,52.059,0.0,241080.0
China HongKong,2021-09-19,28.0,0.0,52.059,0.0,193915.0
China HongKong,2021-09-26,41.0,0.0,51.324000000000005,1.4285714285714287e-05,164524.0
China HongKong,2021-10-03,27.0,0.0,42.51,0.0,86450.0
China HongKong,2021-10-10,61.0,0.0,40.061,0.0,80521.0
China HongKong,2021-10-17,28.0,0.0,40.061,0.0,78608.0
China HongKong,2021-10-24,26.0,0.0,40.061,0.0,65054.0
China HongKong,2021-10-31,22.0,0.0,43.10600000000001,1.4285714285714287e-05,53889.0
China HongKong,2021-11-07,13.0,0.0,47.166000000000004,0.0,89008.0
China HongKong,2021-11-14,19.0,0.0,47.166000000000004,0.0,95951.0
China HongKong,2021-11-21,25.0,0.0,47.166000000000004,0.0,118601.0
China HongKong,2021-11-28,28.0,0.0,47.923,1.4285714285714287e-05,130343.0
China HongKong,2021-12-05,31.0,0.0,50.654999999999994,0.0,109148.0
China HongKong,2021-12-12,35.0,0.0,50.882999999999996,0.0,103427.0
China HongKong,2021-12-19,62.0,0.0,50.882999999999996,0.0,94247.0
China HongKong,2021-12-26,87.0,0.0,52.471,1.4285714285714287e-05,111799.0
China HongKong,2022-01-02,235.0,0.0,104.87500000000001,0.0,261843.0
China HongKong,2022-01-09,128.0,0.0,128.69500000000002,0.0,280787.0
China HongKong,2022-01-16,116.0,0.0,128.69500000000002,0.0,271457.0
China HongKong,2022-01-23,878.0,0.0,128.69500000000002,0.0,320777.0
China HongKong,2022-01-30,1042.0,0.0,157.822,5.714285714285715e-05,178702.0
China HongKong,2022-02-06,6567.0,6.0,221.89700000000002,0.0,532473.0
China HongKong,2022-02-13,25130.0,57.0,223.839,0.0,601462.0
China HongKong,2022-02-20,121827.0,301.0,223.839,0.0,577418.0
China HongKong,2022-02-27,456409.0,1197.0,190.698,0.005528571428571429,540029.0
China HongKong,2022-03-06,233838.0,1955.0,117.78599999999997,0.0,523629.0
China HongKong,2022-03-13,174704.0,1921.0,115.57699999999998,0.0,456464.0
China HongKong,2022-03-20,86929.0,1451.0,115.57699999999998,0.0,415697.0
China HongKong,2022-03-27,47243.0,960.0,49.533,0.03428571428571429,315684.0
China HongKong,2022-04-03,20549.0,644.0,0.0,0.0,229921.0
China HongKong,2022-04-10,7076.0,297.0,0.0,0.0,22739.0
India,2020-01-26,1.0,0.0,0.0,0.0,0.0
India,2020-02-02,2.0,0.0,0.0,0.0,0.0
India,2020-02-09,0.0,0.0,0.0,0.0,0.0
India,2020-02-16,0.0,0.0,0.0,0.0,0.0
India,2020-02-23,0.0,0.0,0.0,0.0,0.0
India,2020-03-01,31.0,0.0,0.0,0.0,0.0
India,2020-03-08,68.0,2.0,0.0,0.0,0.0
India,2020-03-15,228.0,3.0,0.002,0.007085714285714286,0.0
India,2020-03-22,657.0,20.0,0.008,0.04145714285714286,0.0
India,2020-03-29,2095.0,62.0,0.019,0.051257142857142855,0.0
India,2020-04-05,5364.0,202.0,0.057,0.050671428571428576,0.0
India,2020-04-12,7276.0,233.0,0.10500000000000001,0.0445,0.0
India,2020-04-19,10561.0,304.0,0.148,0.044371428571428576,0.0
India,2020-04-26,13416.0,498.0,0.21500000000000002,0.0403,0.0
India,2020-05-03,23109.0,778.0,0.354,0.039371428571428564,0.0
India,2020-05-10,27840.0,770.0,0.41800000000000004,0.04378571428571428,0.0
India,2020-05-17,40775.0,997.0,0.47100000000000003,0.052057142857142864,0.0
India,2020-05-24,50404.0,1317.0,0.532,0.06245714285714286,0.0
India,2020-05-31,64795.0,1761.0,0.6139999999999999,0.06821428571428571,0.0
India,2020-06-07,74300.0,2249.0,0.6859999999999999,0.07322857142857142,0.0
India,2020-06-14,89529.0,4059.0,0.741,0.07862857142857142,0.0
India,2020-06-21,118408.0,2841.0,0.908,0.08357142857142856,0.0
India,2020-06-28,144306.0,3173.0,1.063,0.08954285714285715,0.0
India,2020-07-05,176357.0,3405.0,1.185,0.09844285714285715,0.0
India,2020-07-12,228259.0,4143.0,1.397,0.10405714285714285,0.0
India,2020-07-19,307854.0,5244.0,1.656,0.11777142857142857,0.0
India,2020-07-26,365088.0,5304.0,2.1799999999999997,0.11338571428571428,0.0
India,2020-08-02,402287.0,6015.0,2.681,0.10317142857142858,0.0
India,2020-08-09,436942.0,6601.0,3.321,0.09242857142857143,0.0
India,2020-08-16,454988.0,6726.0,4.056,0.07828571428571428,0.0
India,2020-08-23,497793.0,6792.0,4.251,0.08008571428571429,0.0
India,2020-08-30,571078.0,7128.0,4.842,0.08074285714285714,0.0
India,2020-09-06,640545.0,7960.0,5.3020000000000005,0.08294285714285714,0.0
India,2020-09-13,646263.0,8166.0,5.4110000000000005,0.0860857142857143,0.0
India,2020-09-20,591913.0,7751.0,5.172000000000001,0.08549999999999999,0.0
India,2020-09-27,556841.0,7279.0,5.581000000000001,0.07412857142857143,0.0
India,2020-10-04,504433.0,6552.0,5.6899999999999995,0.06607142857142857,0.0
India,2020-10-11,440745.0,5697.0,5.567,0.06074285714285714,0.0
India,2020-10-18,370260.0,4503.0,5.3580000000000005,0.05388571428571428,0.0
India,2020-10-25,319271.0,3577.0,5.760999999999999,0.04184285714285714,0.0
India,2020-11-01,323672.0,4010.0,5.394,0.04295714285714286,0.0
India,2020-11-08,306825.0,3514.0,5.557,0.04108571428571428,0.0
India,2020-11-15,281227.0,3592.0,4.872000000000001,0.04127142857142857,0.0
India,2020-11-22,297113.0,3469.0,5.202,0.0418,0.0
India,2020-11-29,251303.0,3486.0,5.516,0.03517142857142857,0.0
India,2020-12-06,212807.0,2837.0,5.202999999999999,0.03172857142857143,0.0
India,2020-12-13,174194.0,2458.0,4.991,0.027414285714285717,0.0
India,2020-12-20,156627.0,2145.0,5.352,0.02227142857142857,0.0
India,2020-12-27,136115.0,1813.0,4.843,0.021242857142857143,0.0
India,2021-01-03,126319.0,1564.0,4.693,0.0193,0.0
India,2021-01-10,107701.0,1275.0,4.247999999999999,0.020214285714285712,191181.0
India,2021-01-17,96548.0,1065.0,3.7460000000000004,0.019114285714285712,1391020.0
India,2021-01-24,91641.0,935.0,3.644,0.01842857142857143,2162133.0
India,2021-01-31,80189.0,722.0,3.454,0.017800000000000003,2030988.0
India,2021-02-07,78577.0,646.0,3.465,0.01654285714285714,2277132.0
India,2021-02-14,86711.0,660.0,3.4,0.017157142857142857,2321552.0
India,2021-02-21,105080.0,749.0,3.5870000000000006,0.019357142857142857,3404224.0
India,2021-02-28,114068.0,705.0,3.817,0.020685714285714283,6679797.0
India,2021-03-07,148249.0,851.0,3.6790000000000003,0.0255,8816065.0
India,2021-03-14,240082.0,1148.0,4.2,0.032857142857142856,14865432.0
India,2021-03-21,372494.0,1797.0,5.111,0.04412857142857143,15665941.0
India,2021-03-28,513885.0,3071.0,5.249,0.06072857142857143,15709869.0
India,2021-04-04,873296.0,4652.0,5.53,0.09117142857142858,25615496.0
India,2021-04-11,1429198.0,7875.0,6.5569999999999995,0.12675714285714285,21027443.0
India,2021-04-18,2172169.0,15161.0,7.539,0.17611428571428572,7615026.0
India,2021-04-25,2597285.0,23231.0,8.392999999999999,0.20805714285714286,14441152.0
India,2021-05-02,2738624.0,26805.0,8.777,0.21987142857142855,13867532.0
India,2021-05-09,2387996.0,27937.0,8.946,0.2084857142857143,14050679.0
India,2021-05-16,1846055.0,28982.0,9.226,0.1616142857142857,6342349.0
India,2021-05-23,1364668.0,26706.0,10.322999999999999,0.11039999999999998,16246456.0
India,2021-05-30,914539.0,20787.0,11.648,0.06922857142857143,18482191.0
India,2021-06-06,630650.0,16251.0,13.827000000000002,0.038714285714285715,20616923.0
India,2021-06-13,441783.0,16324.0,9.421000000000001,0.03945714285714286,24720245.0
India,2021-06-20,351411.0,9043.0,9.087,0.030371428571428574,43933072.0
India,2021-06-27,312250.0,6254.0,10.137,0.023328571428571428,29459206.0
India,2021-07-04,291789.0,6035.0,9.484,0.022571428571428572,24690632.0
India,2021-07-11,268843.0,5569.0,9.147,0.021857142857142856,28899129.0
India,2021-07-18,265836.0,6942.0,9.335,0.0206,21304463.0
India,2021-07-25,283923.0,3800.0,8.527,0.023071428571428573,28367615.0
India,2021-08-01,278631.0,3511.0,8.667,0.02347142857142857,21523922.0
India,2021-08-08,258121.0,3363.0,8.882,0.021514285714285715,24516914.0
India,2021-08-15,231658.0,3142.0,9.472000000000001,0.018528571428571426,25845782.0
India,2021-08-22,270796.0,3463.0,9.051,0.019057142857142856,49498946.0
India,2021-08-29,293643.0,2703.0,8.591000000000001,0.024771428571428573,51880203.0
India,2021-09-05,248248.0,2122.0,8.42,0.02352857142857143,55684003.0
India,2021-09-12,211242.0,2183.0,7.971000000000001,0.019571428571428573,62586147.0
India,2021-09-19,204582.0,2080.0,7.657,0.019885714285714284,56141580.0
India,2021-09-26,161158.0,1899.0,7.643,0.016814285714285716,48847571.0
India,2021-10-03,139572.0,1772.0,6.917,0.01562857142857143,42029648.0
India,2021-10-10,114244.0,1535.0,6.587,0.013699999999999999,29652224.0
India,2021-10-17,107749.0,2145.0,5.9110000000000005,0.013042857142857142,40951289.0
India,2021-10-24,97832.0,3917.0,6.302,0.011857142857142858,44852002.0
India,2021-10-31,82209.0,2605.0,5.664,0.011357142857142859,21688044.0
India,2021-11-07,81798.0,2739.0,5.295,0.011057142857142857,39002876.0
India,2021-11-14,73106.0,2132.0,6.093999999999999,0.00902857142857143,44504652.0
India,2021-11-21,62110.0,2892.0,5.567,0.008642857142857143,48808041.0
India,2021-11-28,51837.0,1976.0,5.5280000000000005,0.007785714285714285,61313199.0
India,2021-12-05,66150.0,4904.0,5.926,0.007357142857142856,53688003.0
India,2021-12-12,42684.0,1724.0,5.967999999999999,0.006114285714285713,45563241.0
India,2021-12-19,53608.0,2524.0,6.003,0.005928571428571429,40924302.0
India,2021-12-26,102330.0,2088.0,5.676,0.008128571428571428,40088011.0
India,2022-01-02,638872.0,2020.0,6.182,0.03748571428571429,53937613.0
India,2022-01-09,1594160.0,2276.0,8.117,0.10479999999999999,57631132.0
India,2022-01-16,2115100.0,3343.0,8.858,0.15385714285714286,51449559.0
India,2022-01-23,1855258.0,4682.0,9.241,0.16127142857142857,33373178.0
India,2022-01-30,1095616.0,7888.0,8.599,0.12001428571428573,42715881.0
India,2022-02-06,443283.0,6686.0,8.743,0.05621428571428571,30194116.0
India,2022-02-13,191052.0,3238.0,6.934000000000001,0.029042857142857145,28096165.0
India,2022-02-20,93644.0,1821.0,5.811999999999999,0.016014285714285717,20850451.0
India,2022-02-27,46836.0,1312.0,4.885000000000001,0.009485714285714287,14531451.0
India,2022-03-06,28038.0,814.0,4.284,0.0059,12562368.0
India,2022-03-13,16850.0,629.0,3.7550000000000003,0.004071428571428571,11061115.0
India,2022-03-20,11612.0,4525.0,2.805,0.003428571428571429,19812459.0
India,2022-03-27,8678.0,341.0,3.0240000000000005,0.0023714285714285716,13028674.0
India,2022-04-03,7140.0,340.0,2.493,0.002185714285714286,8431287.0
India,2022-04-10,4701.0,58.0,5.16,0.0018799999999999997,6622939.0
Israel,2020-01-26,0.0,0.0,0.0,0.0,0.0
Israel,2020-02-02,0.0,0.0,0.0,0.0,0.0
Israel,2020-02-09,0.0,0.0,0.0,0.0,0.0
Israel,2020-02-16,1.0,0.0,0.0,0.0,0.0
Israel,2020-02-23,5.0,0.0,0.029,0.0037142857142857142,0.0
Israel,2020-03-01,41.0,0.0,0.121,0.013571428571428571,0.0
Israel,2020-03-08,119.0,0.0,0.284,0.029428571428571432,0.0
Israel,2020-03-15,705.0,1.0,0.8220000000000001,0.05685714285714286,0.0
Israel,2020-03-22,3058.0,12.0,2.4749999999999996,0.08514285714285712,0.0
Israel,2020-03-29,4256.0,36.0,5.005,0.08242857142857143,0.0
Israel,2020-04-05,2795.0,54.0,5.391,0.06971428571428571,0.0
Israel,2020-04-12,2585.0,63.0,5.73,0.051857142857142845,0.0
Israel,2020-04-19,1765.0,36.0,7.872,0.027428571428571424,0.0
Israel,2020-04-26,767.0,30.0,6.7219999999999995,0.017857142857142856,0.0
Israel,2020-05-03,290.0,19.0,5.643999999999999,0.009142857142857144,0.0
Israel,2020-05-10,169.0,20.0,4.785,0.0051428571428571435,0.0
Israel,2020-05-17,120.0,10.0,3.925,0.0037142857142857142,0.0
Israel,2020-05-24,344.0,6.0,3.271,0.006857142857142858,0.0
Israel,2020-05-31,752.0,11.0,5.3919999999999995,0.012857142857142855,0.0
Israel,2020-06-07,1256.0,5.0,10.583000000000002,0.01057142857142857,0.0
Israel,2020-06-14,1676.0,5.0,9.634,0.016285714285714285,0.0
Israel,2020-06-21,2834.0,16.0,10.107,0.023714285714285712,0.0
Israel,2020-06-28,5806.0,15.0,12.476999999999999,0.037142857142857144,0.0
Israel,2020-07-05,8784.0,34.0,17.015,0.04757142857142856,0.0
Israel,2020-07-12,11431.0,53.0,18.795,0.059571428571428574,0.0
Israel,2020-07-19,11885.0,68.0,17.787,0.07114285714285715,0.0
Israel,2020-07-26,10943.0,84.0,16.191000000000003,0.07814285714285715,0.0
Israel,2020-08-02,10122.0,81.0,14.695999999999998,0.07342857142857143,0.0
Israel,2020-08-09,9861.0,86.0,15.548,0.07028571428571428,0.0
Israel,2020-08-16,9698.0,84.0,15.847,0.06671428571428571,0.0
Israel,2020-08-23,11587.0,87.0,18.016,0.06342857142857143,0.0
Israel,2020-08-30,15513.0,109.0,18.812,0.077,0.0
Israel,2020-09-06,23905.0,113.0,24.388000000000005,0.0887142857142857,0.0
Israel,2020-09-13,32627.0,144.0,33.161,0.09371428571428571,0.0
Israel,2020-09-20,43097.0,189.0,35.275,0.11,0.0
Israel,2020-09-27,36024.0,241.0,32.727000000000004,0.13242857142857142,0.0
Israel,2020-10-04,25181.0,256.0,31.674999999999997,0.11228571428571428,0.0
Israel,2020-10-11,12791.0,246.0,25.624,0.07228571428571429,0.0
Israel,2020-10-18,6931.0,191.0,24.285000000000004,0.039,0.0
Israel,2020-10-25,4653.0,156.0,22.236,0.025999999999999995,0.0
Israel,2020-11-01,4534.0,115.0,22.016000000000002,0.022428571428571426,0.0
Israel,2020-11-08,4580.0,59.0,22.408,0.020857142857142855,0.0
Israel,2020-11-15,5088.0,61.0,26.956,0.019714285714285715,0.0
Israel,2020-11-22,6357.0,60.0,31.701,0.019571428571428573,0.0
Israel,2020-11-29,8918.0,53.0,35.94,0.02314285714285714,0.0
Israel,2020-12-06,11960.0,74.0,42.357,0.027714285714285716,0.0
Israel,2020-12-13,17100.0,91.0,49.89500000000001,0.031714285714285716,0.0
Israel,2020-12-20,25778.0,136.0,59.06100000000001,0.04128571428571428,284401.0
Israel,2020-12-27,36135.0,182.0,65.124,0.05171428571428571,850582.0
Israel,2021-01-03,50635.0,253.0,74.024,0.06585714285714286,757313.0
Israel,2021-01-10,58065.0,314.0,80.89500000000001,0.07457142857142858,500070.0
Israel,2021-01-17,50462.0,382.0,67.694,0.08742857142857141,1211344.0
Israel,2021-01-24,44828.0,397.0,54.06999999999999,0.09328571428571428,1226891.0
Israel,2021-01-31,46794.0,333.0,52.89,0.09428571428571428,700610.0
Israel,2021-02-07,36263.0,280.0,52.137,0.08371428571428571,811281.0
Israel,2021-02-14,22667.0,175.0,44.165,0.07157142857142858,887358.0
Israel,2021-02-21,28822.0,206.0,42.366,0.06457142857142857,809295.0
Israel,2021-02-28,26392.0,124.0,51.563,0.05442857142857142,630643.0
Israel,2021-03-07,18072.0,132.0,58.733000000000004,0.039714285714285716,568029.0
Israel,2021-03-14,9421.0,94.0,49.497,0.02728571428571428,489629.0
Israel,2021-03-21,4163.0,83.0,36.487,0.01757142857142857,244481.0
Israel,2021-03-28,2687.0,75.0,25.661,0.012571428571428568,143701.0
Israel,2021-04-04,1743.0,56.0,26.503,0.008428571428571428,155234.0
Israel,2021-04-11,1123.0,39.0,27.422000000000004,0.005,79034.0
Israel,2021-04-18,1091.0,19.0,24.657,0.004285714285714286,76252.0
Israel,2021-04-25,507.0,13.0,22.482,0.0035714285714285713,65937.0
Israel,2021-05-02,405.0,13.0,21.264,0.002428571428571429,45973.0
Israel,2021-05-09,232.0,5.0,19.692,0.0015714285714285715,35497.0
Israel,2021-05-16,190.0,16.0,13.882,0.002,26235.0
Israel,2021-05-23,145.0,10.0,16.983,0.001,26946.0
Israel,2021-05-30,113.0,11.0,15.904,0.001,18890.0
Israel,2021-06-06,95.0,10.0,12.77,0.001,27147.0
Israel,2021-06-13,169.0,2.0,13.775,0.001,23015.0
Israel,2021-06-20,993.0,2.0,17.427999999999997,0.0037142857142857147,54939.0
Israel,2021-06-27,1825.0,0.0,26.148000000000003,0.006571428571428571,109999.0
Israel,2021-07-04,3163.0,7.0,33.105000000000004,0.009,118521.0
Israel,2021-07-11,5157.0,11.0,38.986000000000004,0.01157142857142857,51118.0
Israel,2021-07-18,8430.0,12.0,49.19,0.016,85367.0
Israel,2021-07-25,14620.0,15.0,62.89999999999999,0.02,123242.0
Israel,2021-08-01,23308.0,62.0,71.37,0.029714285714285717,449819.0
Israel,2021-08-08,37570.0,87.0,81.718,0.041999999999999996,495314.0
Israel,2021-08-15,50593.0,153.0,91.065,0.05442857142857143,594204.0
Israel,2021-08-22,60311.0,175.0,100.28999999999999,0.061142857142857145,676228.0
Israel,2021-08-29,67164.0,204.0,97.082,0.07171428571428572,720676.0
Israel,2021-09-05,52718.0,184.0,93.534,0.06542857142857143,290625.0
Israel,2021-09-12,54715.0,173.0,104.53800000000001,0.060714285714285714,287005.0
Israel,2021-09-19,42548.0,138.0,92.228,0.05442857142857142,216788.0
Israel,2021-09-26,25032.0,129.0,77.38,0.04157142857142857,356550.0
Israel,2021-10-03,16379.0,119.0,75.22000000000001,0.02857142857142857,338562.0
Israel,2021-10-10,10961.0,86.0,70.347,0.019285714285714288,137246.0
Israel,2021-10-17,7078.0,63.0,65.94099999999999,0.014428571428571428,91321.0
Israel,2021-10-24,4731.0,39.0,60.032,0.01,77078.0
Israel,2021-10-31,6479.0,29.0,55.32299999999999,0.007857142857142858,61868.0
Israel,2021-11-07,3277.0,26.0,53.44799999999999,0.006571428571428571,49253.0
Israel,2021-11-14,3202.0,14.0,52.379,0.006285714285714285,42606.0
Israel,2021-11-21,2946.0,30.0,54.29,0.007,75492.0
Israel,2021-11-28,3561.0,15.0,60.374,0.0064285714285714285,89347.0
Israel,2021-12-05,4299.0,11.0,65.96000000000001,0.006571428571428571,68395.0
Israel,2021-12-12,4956.0,22.0,65.005,0.007285714285714286,108895.0
Israel,2021-12-19,9021.0,9.0,67.135,0.01157142857142857,147229.0
Israel,2021-12-26,26335.0,3.0,80.15,0.022571428571428572,159457.0
Israel,2022-01-02,95538.0,15.0,135.204,0.05114285714285715,424265.0
Israel,2022-01-09,288038.0,45.0,249.85399999999998,0.09685714285714285,447389.0
Israel,2022-01-16,438960.0,89.0,294.303,0.15457142857142858,161262.0
Israel,2022-01-23,546435.0,265.0,258.744,0.213,74992.0
Israel,2022-01-30,383787.0,480.0,176.647,0.25871428571428573,62603.0
Israel,2022-02-06,251947.0,328.0,123.22800000000001,0.2581428571428571,45569.0
Israel,2022-02-13,140297.0,376.0,84.17999999999999,0.2174285714285714,28653.0
Israel,2022-02-20,80169.0,284.0,62.349,0.16557142857142856,15428.0
Israel,2022-02-27,53888.0,148.0,48.721999999999994,0.13257142857142856,9173.0
Israel,2022-03-06,43768.0,93.0,42.907,0.1167142857142857,7121.0
Israel,2022-03-13,46068.0,52.0,39.763999999999996,0.11542857142857144,6409.0
Israel,2022-03-20,89066.0,41.0,46.924,0.17042857142857143,13969.0
Israel,2022-03-27,87080.0,57.0,51.014,0.191,20041.0
Israel,2022-04-03,58421.0,42.0,43.363,0.169,16442.0
Israel,2022-04-10,29170.0,53.0,27.65,0.127,10161.0
Italy,2020-01-26,2.0,0.0,0.0,0.0,0.0
Italy,2020-02-02,1.0,0.0,0.0,0.0,0.0
Italy,2020-02-09,0.0,0.0,0.0,0.0,0.0
Italy,2020-02-16,59.0,2.0,0.0,0.0,0.0
Italy,2020-02-23,1066.0,27.0,0.0,0.0,0.0
Italy,2020-03-01,4755.0,204.0,0.286,0.12767142857142857,0.0
Italy,2020-03-08,15274.0,1208.0,0.757,0.21675714285714287,0.0
Italy,2020-03-15,32421.0,3384.0,1.585,0.24965714285714283,0.0
Italy,2020-03-22,38894.0,5198.0,2.6979999999999995,0.23532857142857141,0.0
